customer_tweet_id,customer_id,customer_message,reference_reply,reply_tweet_id,intent,created_at
633626,270191,"¿Cómo le hago para devolverte unos libros que llegaron de más? Hace unas semanas reporte que no llegó un pedido y los mandaron de nuevo, pero hace unos días llegaron los que embarcaron primero (60 días después) 😅","Hola Pako, puedes verificar las opciones con nuestro equipo de Soporte al Cliente aquí: https://t.co/wPXUX82zFn",633625,order_status_delivery,Wed Nov 22 16:46:00 +0000 2017
633633,270194,"Hallo liebes Team. So kam ein Päckchen heute bei mir an. Es war zwar nichts zerbrechliches drin, dennoch bin ich über den Zustand doch schon überrascht. Evtl. solltet ihr mit eurem Versanddienstleister in Kontakt treten. Gruß","Oh, das hat ja wirklich gelitten :( Der Inhalt ist aber hoffentlich heil, oder? Gib das bitte gleich mal über folgenden Link weiter: https://t.co/dDmBEPionb",633631,order_status_delivery,Wed Nov 22 16:45:32 +0000 2017
633632,270194,Inhalt ist ok ja. Geb ich weiter. Danke für eure schnelle Antwort.,Danke für das Feedback! Das bleibt hoffentlich ein Einzelfall :),633634,order_status_delivery,Wed Nov 22 17:13:28 +0000 2017
633638,270195,"Psst... , help ya girl out. Tryna buy gifts for people that share my #AmazonPrime account, without them knowing. Every damn year this dilemma comes up.",Hey Bella! You can hide your orders when you buy gifts. See the following link for more info on how to do that: https://t.co/VRVO7DTLy4. Happy shopping!,633636,order_status_delivery,Wed Nov 22 16:45:32 +0000 2017
633645,270198,"Someone had hacked my amazon kindle account while I was as 1/2 way thru ""The Break"", gutted! Help please Amazon!",Oh no! Sorry to hear. Have you tried changing the password associated with your account?,633643,account_and_security,Wed Nov 22 16:44:54 +0000 2017
633644,270198,"Yes I have , it's telling me my email address is not valid! Please help!",We'd like to look into this with you. Please reach us here: https://t.co/jzvkhdlrK5,633646,order_status_delivery,Wed Nov 22 18:03:00 +0000 2017
633648,270198,"Yes , have done that , I also emailed a reply back to __email__ who had sent original mail.was it a .legitimate email ?",Thank you for the information! Can you tell us what was advised when speaking with us?,633649,order_status_delivery,Wed Nov 22 19:19:52 +0000 2017
633650,270198,"I would like amazon to resolve this problem and email or contact me directly as already requested rather than sending me these automated messages please , thank you","I completely understand your concern regarding the trouble with your account. Our Account Specialists typically respond within 24 hours, please continue to work with them as they are the best equipped to restore access to your account.",633654,order_status_delivery,Wed Nov 22 20:02:00 +0000 2017
633652,270198,Can you contact me directly please asap??,Thank you for clarifying; I'd like to have a member from our team look into this on your behalf. Please contact us using the following link: https://t.co/hApLpMlfHN,633655,order_status_delivery,Wed Nov 22 19:27:54 +0000 2017
633656,270198,"When i try to use the link provided, it asks for me to login?. I tried to login/change my password i get the message. THERE WAS A PROBLEM, WERE SORRY. WE WERNT ABLE TO IDENTIFY YOU GIVEN THE INFORMATION PROVIDED.","Visit the skip sign in link provided by AG. Select ""I cannot sign in to my account."" A phone number will be displayed which you may use. Have you tried the number?",633657,account_and_security,Wed Nov 22 19:53:00 +0000 2017
633658,270198,That phone number is not valid from here... can you give one that is please?,For the best assistance with this issue I recommend waiting for a response from an Account Specialist to the e-mail you sent. Responses are generally received within 1-2 business days.,633659,order_status_delivery,Wed Nov 22 21:03:00 +0000 2017
633661,270198,"Your help site asks me to give my email address when I do , it tells me there no account with that email address! That 's because it was changed on your site without my permission! Can you Dm me please?","We're not able to access your account via Twitter, but we'd like to help! Reach out to us here: https://t.co/HMqjWYnkYU",633662,order_status_delivery,Thu Nov 23 15:29:52 +0000 2017
633663,270198,I need an option to give you an Irish phone number please,"Hey Yvonne, if you click on this link: https://t.co/zYVX1Qi29G you'll get a UK number you can ring and that should work for you.",633666,order_status_delivery,Thu Nov 23 15:53:32 +0000 2017
633664,270198,I'm in Ireland the phone option is a USA one I think??,I am sorry about that. Here is the link you require: https://t.co/JzP7hlRCV9,633667,order_status_delivery,Thu Nov 23 15:45:32 +0000 2017
633669,265709,"Oooh! package which is allegedly going to be delivered in the next 3.5 or 4.5 hours depending on which part of the site you believe has now been dispatched yesterday. Strange, as it wasn't dispatched yesterday a couple of hours ago..... #NotHoldingMyBreath #PrimeIsCrap","Hello, Kate! You can check the latest carrier tracking scan here: https://t.co/aaDyEz1VgE Please keep us updated if the package doesn't arrive by the delivery date provided in your order details.",633668,order_status_delivery,Wed Nov 22 16:42:27 +0000 2017
633671,270199,Someone needs to re-visit how Amazon ships products together.,I'm sorry your items were damaged. We can help make things right by phone or chat: https://t.co/hApLpMlfHN,633670,order_status_delivery,Wed Nov 22 16:41:51 +0000 2017
633675,270200,"simple question. Placed 2 orders of CDs with amazon uk and it. Uk order has already been delivered, it order is yet to be packaged. How is this possible?",That's a great question! Items may have additional processing times based from where they are coming from. We always aim to meet the delivery date given in you order confirmation e-mail: https://t.co/YLK5NRZ94j. Has this date passed? Please let us know!,633673,order_status_delivery,Wed Nov 22 16:41:33 +0000 2017
633674,270200,"Delivery expected 23-28 November, but not yet packed as of now. Pretty obvious will not meet timeline. Packing 5 cds has taken 8 calendar days and counting. Seems very inconsistent.","We'll ship your order in time to be delivered by the estimated delivery date, in this case by November 28th. You'll receive an e-mail with all the details as soon as your order is shipped.",633676,order_status_delivery,Thu Nov 23 11:44:33 +0000 2017
633693,270206,Waited in ALL DAY for Colis Prive delivery. Said parcel been sitting in a depot less than one hour from my house since FRIDAY. Moved to secondary depot (closer to my house) yesterday. Tracking now shows it at yet another depot 20 mins away. Snail mail ??,I'm so sorry for the wait! Have we missed the delivery date given in your order confirmation e-mail?,633692,order_status_delivery,Wed Nov 22 16:37:55 +0000 2017
633697,204355,"oi, como faço pra solicitar a troca de um livro que veio amassado???","Oi Bru, sinto muito pelo acontecido. Pode falar com o SAC (https://t.co/Qzzg8y1LhY), eles te ajudam!",633695,order_status_delivery,Wed Nov 22 16:37:55 +0000 2017
633696,204355,"Me tira uma duvida? Quando devolver o livro e receber o reembolso em vale presente, posso comprar qualquer coisa?",Oi Bru. Pode comprar sim.,633698,order_status_delivery,Wed Nov 22 20:39:31 +0000 2017
633703,269696,is this an appropriate delivery tactic? #NotHappy 🤬,I'm sorry for the poor delivery experience! Have you had a chance to report this to our Customer Support team to leave carrier feedback: https://t.co/JzP7hlA23B?,633701,order_status_delivery,Wed Nov 22 16:37:25 +0000 2017
633706,270207,"Con , yo sí creo en el #BuenFin ❤️ ... ahora viene el black friday 😏🙏🏻🖤 Anótense ese gol, cortesía de la casa","Hola Jondy, esperamos que te encuentres bien. ¿Tu producto ha llegado en buen estado?",633704,order_status_delivery,Wed Nov 22 16:36:34 +0000 2017
633709,270208,Wie in 8 von 10 Fällen ist die Verpackung von mal wieder eine Frechheit gewesen und das Comic beschädigt. Warum ist es so schwer eure Produkte zu schützen???? Die ganzen teuren Ersatzlieferungen könnte man sich sparen!,"Oh nein, das arme Comic :( Um die Verpackung zu verbessern, ist dein Feedback sehr wichtig. Das kannst du unter ""Mein Konto"" über folgenden Link mitteilen: https://t.co/ilWFWE32oO",633708,order_status_delivery,Wed Nov 22 16:35:29 +0000 2017
633718,270212,"Um. Hey ... ""Your parcel from Amazon has been successfully delivered to your gned by customer."" I checked: we don't have a ""gned."" Though, it seems that Hermes thinks that's what my blue bin is?! Also: TODAY IS BIN DAY. :( PLEASE STOP USING Hermes!! GRRR! :(((","So sorry to hear about the issue with your shipment! This definitely shouldn't have happened. It sounds like this is a repeat issue you've had with the carrier, if so can you reach out to us here so that we can look further into this? https://t.co/JzP7hlA23B",633717,order_status_delivery,Wed Nov 22 16:29:38 +0000 2017
633720,270213,New toy. Thanks lightning sale #CowinE7s #BluetoothHeadphones,Awesome! I'm glad you were able to tune into such a great deal! 🎧,633719,order_status_delivery,Wed Nov 22 16:29:27 +0000 2017
633723,270214,"Day 15: your 48 hours,2 Days,5 Days escalation wait periods are all over. Now what?","In response to the details shared, you must have received an email correspondence from us. Kindly reply to it with your further insight and we'll get back to you.",633721,order_status_delivery,Wed Nov 22 16:29:27 +0000 2017
633722,270214,This is the only response I got! It’s been 4 days since then,I would request you to kindly respond to our email with your further insight on it and we'll look into it.,633724,order_status_delivery,Wed Nov 22 16:59:01 +0000 2017
633725,270214,Haven’t received any. Are you guys mailing to the right ID?,That's odd. We send a correspondence to your registered email. Please check for a correspondence we've sent from here: https://t.co/DTSNmGldJf Kindly revert to it for further updates.,633726,order_status_delivery,Thu Nov 23 01:48:14 +0000 2017
633727,270214,The last communication I’ve received is on 19th.,"Sorry to know you've not received any correspondence. In this case, please share your details here: https://t.co/GIJyeY99fq again. We'll check as to what went wrong and reach out to you with further assistance.",633729,order_status_delivery,Thu Nov 23 02:20:00 +0000 2017
633735,270216,not received yet.,"Please don't provide your order details, as we consider it to be personal information. Our Twitter page is visible to the public. 2/2",633734,order_status_delivery,Wed Nov 22 16:29:00 +0000 2017
633738,270217,I asked for the 2nd one to be shipped in a box and it wasn't. You would think electronic devices would be shipped this way and it shouldn't have to be requested.,I'm very sorry that we delivered your item without the proper packaging. We strive to get it right but we don't always hit the mark. Please take a moment to provide your insight here: https://t.co/DLFEMwUeNJ Thank you!,633740,order_status_delivery,Wed Nov 22 17:18:00 +0000 2017
